Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_522	bayseq_library_523	bayseq_library_524	bayseq_library_525	bayseq_likelihood	bayseq_FDR	
NOX5	NULL	NULL	NULL	NULL	NULL	NULL	2.63551769965099	-1.58902897015146	0.000203808224791124	0.0229882737359639	0.648615325209276	7.863219671392	0.286471482577664	0.0235646936074862	0.83489857038131	2	2	19	10	0.165821327100587	0.486406613375504	
LOC101749008	NULL	NULL	NULL	NULL	NULL	NULL	-0.54257000553523	5.40907020915171	0.0819740482509444	1	-0.494645782858943	1287.17396537778	0.183572707745378	0.00704838161032216	0.436562351491888	1482	1421	1074	1138	0.0756519242610725	0.697717578924416	
UBE3B	NULL	NULL	NULL	NULL	NULL	NULL	1.235277401687	-0.894606270820812	0.0209778211072556	0.592324755449635	0.498980693107719	14.1941733417599	0.314316133645297	0.112396688738237	0.999162683775631	8	8	16	26	0.0135388992846777	0.927828286002335	
SLC26A4	NULL	NULL	NULL	NULL	NULL	NULL	2.75307678875705	-2.76881010034939	0.0288271691981501	0.717799798874257	0.212042368082875	2.34187456308419	0.183378741929149	0.24755505952903	0.999162683775631	0	1	8	1	0.055922487961969	0.764484619900328	
FGF7	NULL	NULL	NULL	NULL	NULL	NULL	-0.780401952900752	0.636587757277496	0.0445789964484615	0.895697498857966	-0.397644483448664	45.2042154018167	0.319635756189448	0.213479295103659	0.999162683775631	43	67	54	17	0.00326373802490103	0.972727134101719	
FGF1	1.81743	6.59661	1.85983	1.25385	0.24585	0.999798	-0.846885460380285	3.00298517276177	0.00942765911139812	0.366162664898214	-0.628458595898361	241.273280919489	0.279804288715572	0.0246998502412489	0.862512671695956	258	336	245	122	0.0357036779877703	0.831502651761512	
GLOD5	NULL	NULL	NULL	NULL	NULL	NULL	-0.748023456083785	4.68497363738842	0.0173938432873316	0.539740831440081	-0.591713567287615	779.11368955808	0.261153781730345	0.0234656653695093	0.83312930331787	1092	752	512	711	0.0235370525619724	0.87636202028018	
AMY1A	NULL	NULL	NULL	NULL	NULL	NULL	0.70149785661792	1.98459197363432	0.0393384291884463	0.832787123574279	0.551873271242524	117.719956634362	0.262144499670672	0.0352716882545231	0.999162683775631	69	103	169	140	0.0254024644956018	0.871339271323427	
SGCG	NULL	NULL	NULL	NULL	NULL	NULL	-0.944797549928042	3.19782350172447	0.00357029184431411	0.195900536402286	-0.761991131255462	276.359915753789	0.252479955182283	0.0025442686861631	0.233398831745264	277	422	236	165	0.0599854705927437	0.749719992165359	
SGCD	0.580765	0.0561491	-3.37062	-0.701205	0.00155	0.148767	-0.522838509044662	4.58656637908904	0.0959985186452611	1	-0.367460811880637	726.232701580136	0.291811293947998	NA	NA	594	1057	872	399	0.00206371163753776	0.984309799271642	
CNKSR3	NULL	NULL	NULL	NULL	NULL	NULL	-0.554315556766767	4.16700847118243	0.0799346359430447	1	-0.503435743865992	543.03612834465	0.186271810960394	0.00687799916473333	0.43232045860996	593	639	454	475	0.133149564963757	0.540632092749233	
DUSP5	NULL	NULL	NULL	NULL	NULL	NULL	-0.618567872565875	2.7462367352409	0.0590668246034894	1	-0.521875078630867	201.833663357429	0.233590176044813	0.0254733213950194	0.874493275642905	248	216	165	171	0.03291243913805	0.840993426575755	
LRRC8B	NULL	NULL	NULL	NULL	NULL	NULL	-0.595979731783202	5.41642430262917	0.0562197609363617	1	-0.497443526466478	1293.34355236547	0.23816087345892	0.0367359055104386	0.999162683775631	1369	1605	860	1306	0.0397941196854225	0.811223783263005	
XYLB	NULL	NULL	NULL	NULL	NULL	NULL	-0.574998305676571	5.95301225197865	0.0645797846820144	1	-0.500428106541112	1877.94198624776	0.21687339841453	0.0210288264376529	0.794532252770813	2342	1917	1467	1713	0.0191425875760959	0.900637599375122	
NUMA1	NULL	NULL	NULL	NULL	NULL	NULL	0.53670559766347	6.64576134510785	0.0836551118282838	1	0.482784106074737	3034.13583581234	0.191434798412727	0.0116714759686623	0.600232177770205	2164	2568	4319	3295	0.0225547119915642	0.885879455454726	
LOC101748985	NULL	NULL	NULL	NULL	NULL	NULL	3.99131130846159	0.904553170489069	2.00545363089693e-17	2.6720162814663e-14	2.32446911032027	54.0919180774049	0.30802954016721	4.47956440177707e-14	5.06817916417058e-11	6	6	123	93	0.97565700918345	0.00950350871964662	
CACTIN	NULL	NULL	NULL	NULL	NULL	NULL	0.506251314138346	5.73555001828478	0.103943267924807	1	0.449099707285062	1614.08260195175	0.200058666457564	0.0247784025147947	0.863478991947805	1372	1158	2100	1906	0.0291868381694408	0.851877143748015	
NPM1	NULL	NULL	NULL	NULL	NULL	NULL	-0.335542288399339	9.28136811938055	0.277022420084204	1	-0.314403029774408	18869.0012235241	0.157872599250056	0.0464261202822615	0.999162683775631	18829	21363	17409	17833	0.000508058842775127	0.989257269856468	
MXI1	NULL	NULL	NULL	NULL	NULL	NULL	-0.455408037947071	6.42307697739159	0.142112248998247	1	-0.425191079002509	2600.84326151789	0.161552357384676	0.00849066391088015	0.492170624334462	2800	2932	2332	2303	0.0408842974557269	0.808703830803969	
TXNDC16	NULL	NULL	NULL	NULL	NULL	NULL	0.664919369049344	3.60774777114888	0.0377400338861305	0.812691880311889	0.55588692836462	367.369321357411	0.236611508749009	0.0188054341251175	0.74965750071182	225	320	420	530	0.026274667694793	0.867955245303993	
SCG3	NULL	NULL	NULL	NULL	NULL	NULL	-0.487453347537338	4.53852732916114	0.120884323909759	1	-0.44609373835218	702.9071200177	0.179626231038095	0.0130114616830291	0.625925232048609	717	851	626	611	0.147034728011282	0.522117717903968	
LOC768995	NULL	NULL	NULL	NULL	NULL	NULL	-1.76137516229107	-1.8796827150958	0.0218400927593067	0.604418947190014	-0.419346198741788	6.32542004095473	0.276441695956031	0.129281164291506	0.999162683775631	6	13	3	3	0.0251069400179799	0.87172551546894	
OTUD7A	NULL	NULL	NULL	NULL	NULL	NULL	-0.885841020076376	0.868160272016969	0.0183674716345568	0.559128306692147	-0.51813115303601	53.7264728199695	0.315043731009894	0.100045624302242	0.999162683775631	74	58	25	54	0.00563242591473199	0.963376897934823	
GIP	NULL	NULL	NULL	NULL	NULL	NULL	-0.511104698756421	6.25492403957537	0.0998248640226796	1	-0.455399270679746	2314.61272485582	0.200987341303637	0.0234629753097106	0.83312930331787	2564	2617	1785	2237	0.0250036478197188	0.872013922178768	
CRTAC1	NULL	NULL	NULL	NULL	NULL	NULL	-1.33293584168537	-1.25214816701719	0.0219550945704634	0.604418947190014	-0.43442617300597	10.8077760871243	0.300827418894093	0.14870963514213	0.999162683775631	10	20	9	4	0.0166997827668598	0.916287026696688	
GIF	NULL	NULL	NULL	NULL	NULL	NULL	0.96369338985837	-0.246454157027264	0.0353221053381612	0.796724744644796	0.33713955648242	23.3688642028225	0.306609913152341	0.271518816356422	0.999162683775631	19	11	54	12	0.00465442061392979	0.967008092379721	
LOC101751407	NULL	NULL	NULL	NULL	NULL	NULL	-0.741083745684772	4.94344008359228	0.0181536437227573	0.556033587473765	-0.610786346110897	930.931567995445	0.243193544548533	0.0120211220318753	0.603809153286891	891	1347	890	590	0.0189374909902926	0.903380873730556	
LOC101751403	NULL	NULL	NULL	NULL	NULL	NULL	2.01586409360956	-0.427278450420864	6.99693664184893e-05	0.00920745032907009	0.53211511311331	20.3014114008989	0.288866562261391	0.0654635520460278	0.999162683775631	14	1	46	23	0.0168332886289185	0.915655391549826	
LOC101747976	NULL	NULL	NULL	NULL	NULL	NULL	-2.4518377878876	-2.53392064813397	0.0325926948790543	0.772012299368533	-0.252112653278483	3.28788026856998	0.205579737878387	0.220067099736873	0.999162683775631	2	9	0	2	0.046928934795101	0.794475437746694	
VWA5B1	NULL	NULL	NULL	NULL	NULL	NULL	1.41096248950537	0.0342000967767334	0.00135327774523165	0.0968093119894242	0.735370912595311	28.7183515044926	0.319239193233642	0.0212501231692598	0.794532252770813	12	18	58	31	0.0593238404476388	0.751375569924536	
KIF9	NULL	NULL	NULL	NULL	NULL	NULL	-0.634940934746192	2.62013617900627	0.0533665564995556	0.973197819895232	-0.535656269881592	184.774161390369	0.233427168635375	0.0217476337497668	0.803784207363208	225	202	162	144	0.0328977689642042	0.841147217800706	
HSP25	NULL	NULL	NULL	NULL	NULL	NULL	-1.63423650790639	1.56682298669911	5.53174819817565e-06	0.00102544180946703	-0.756910752386946	88.7084003879078	0.319120379411471	NA	NA	174	77	20	70	0.00748600798775585	0.951210621302527	
IYD	NULL	NULL	NULL	NULL	NULL	NULL	-0.675193095028519	6.96787950551997	0.0296475184367536	0.72646643452266	-0.542189169093256	3798.46086681497	0.25594433761525	NA	NA	5482	3313	3227	2954	0.013142910015306	0.928806957901126	
LOC431205	NULL	NULL	NULL	NULL	NULL	NULL	-0.591898225207912	3.72709218783348	0.0630677930633218	1	-0.530106302517069	399.830702019552	0.196614921803433	0.0070142878070386	0.436042045323268	438	479	365	310	0.0546345255716515	0.767351911158058	
SPIC	NULL	NULL	NULL	NULL	NULL	NULL	4.17791618541601	-0.362896571054832	2.35743255369401e-11	1.28860890204228e-08	0.515553154566569	20.9437730765772	0.242252852035275	NA	NA	2	2	85	1	0.0421131993607763	0.806117175182432	
LOC430766	NULL	NULL	NULL	NULL	NULL	NULL	3.4690340476223	-1.72641943402515	3.41331671103106e-05	0.00501828176867311	0.237863991282573	7.08330752058126	0.184871468791335	0.198217975325383	0.999162683775631	2	0	0	27	0.0154841794049503	0.919768533913056	
LOC101748035	NULL	NULL	NULL	NULL	NULL	NULL	-0.8595810335732	0.363784302129057	0.0339523034917805	0.77613005677863	-0.501615895838315	37.3283397383675	0.315612155488479	0.111983028784211	0.999162683775631	55	36	34	22	0.00647932820572308	0.957919730035646	
ACER1	NULL	NULL	NULL	NULL	NULL	NULL	1.65925818946931	4.0531244571298	3.22541140125079e-07	7.63992447242937e-05	1.38670517210394	500.878913383195	0.236208012641997	4.33972301309978e-09	2.37578836307472e-06	237	221	968	647	0.842682362101938	0.0358611750093383	
CXCR2	NULL	NULL	NULL	NULL	NULL	NULL	1.93515256675299	-1.81187172691522	0.00748572876586865	0.321735414981427	0.457614753469135	6.49843806369919	0.27802402435744	0.099773231095431	0.999162683775631	3	2	14	8	0.0514496856290367	0.777141372055818	
CXCR5	NULL	NULL	NULL	NULL	NULL	NULL	5.53700072456456	-2.6206181147826	0.00170676829145397	0.114545974428664	0.196153714336189	2.77423029317103	0.157177413165223	0.212039671744112	0.999162683775631	0	0	12	0	0.0355302919491802	0.832885127984554	
MGAT4B	NULL	NULL	NULL	NULL	NULL	NULL	0.422963624343666	6.35998461401689	0.172823336954986	1	0.382564804477244	2489.27257160733	0.185284534979859	0.0389473962833217	0.999162683775631	2106	1936	3237	2797	0.00785786399223429	0.950061728293681	
TNNC2	NULL	NULL	NULL	NULL	NULL	NULL	-1.27109105634035	-0.513237580827174	0.00909644434729161	0.358573477841947	-0.559570232515994	19.3339327897239	0.317812438324127	0.0782903264639685	0.999162683775631	16	37	13	11	0.0204909755757651	0.894696163141958	
ARHGEF6	NULL	NULL	NULL	NULL	NULL	NULL	0.781132506190444	2.63711828816871	0.0177746636140304	0.54915982452739	0.645841831267241	186.322461442765	0.241932148417334	0.00759605696596287	0.459566742121317	106	157	246	252	0.04641578359746	0.796072189519382	
ARHGEF4	NULL	NULL	NULL	NULL	NULL	NULL	-0.84089978179075	1.38024951386697	0.0195258623567241	0.573350321929261	-0.557196527835321	76.9687527143493	0.301934327460699	0.0649760417628771	0.999162683775631	62	129	65	52	0.0116248686619637	0.940182463013876	
TLR1LA	NULL	NULL	NULL	NULL	NULL	NULL	1.07700063968655	-0.271701104811641	0.0187860985231988	0.564005391697241	0.565075397196945	22.941883960858	0.319144140988968	0.0766278774981075	0.999162683775631	15	13	38	28	0.0336381676204034	0.838966202307958	
RAMP1	NULL	NULL	NULL	NULL	NULL	NULL	-0.593303156130583	2.80352680756376	0.0697168067579892	1	-0.507292870037097	209.933621976814	0.226299653972929	0.024981643635571	0.86877761094114	226	256	163	190	0.0439237540135154	0.800968326198405	
MGAM	NULL	NULL	NULL	NULL	NULL	NULL	-0.459061879639222	9.50105443003423	0.13729599447497	1	-0.422626408277534	21979.1590519944	0.175710250020502	0.01616157433908	0.706902263166308	24918	23458	19113	19968	0.00108125178927596	0.987916263643127	
LOC101751659	NULL	NULL	NULL	NULL	NULL	NULL	-0.82049871372801	3.29379964815021	0.0111817620655353	0.403338077348701	-0.703249901076831	295.52496073511	0.224068157214624	0.00169783933042312	0.187900074764609	299	425	234	218	0.168166752281619	0.480204968958401	
HHATL	NULL	NULL	NULL	NULL	NULL	NULL	-1.43003821179608	0.441131305864328	0.000355628898235236	0.0350405709245759	-0.574364450080099	39.1423063274396	0.314617416479719	0.0679110654597006	0.999162683775631	18	94	22	23	0.0167469646332877	0.915767659188961	
ASL2	NULL	NULL	NULL	NULL	NULL	NULL	0.721285284057109	1.97815090453919	0.0351357858207927	0.793458349711502	0.475803421399205	117.388298839259	0.301871271602056	0.114984356481146	0.999162683775631	107	60	193	117	0.00404836462279614	0.969260941582941	
TTPAL	NULL	NULL	NULL	NULL	NULL	NULL	-0.371352899766089	5.29771792668757	0.233710333867019	1	-0.343583956668311	1191.22224751148	0.170952114815096	0.0444496379723208	0.999162683775631	1268	1291	1135	1061	0.0300678386691647	0.848330323275477	
VGLL3	NULL	NULL	NULL	NULL	NULL	NULL	-1.03827093796066	1.26677786150083	0.0039451604467257	0.210257326008246	-0.68937747251215	71.1178154341666	0.301893858295166	0.0224003779814843	0.80884428664632	72	112	64	35	0.0125065685020767	0.934067689600962	
CEP250	NULL	NULL	NULL	NULL	NULL	NULL	0.809277953847653	1.21827116142411	0.0261200296361438	0.676581764013748	0.54098608406077	68.2574480791379	0.301004582101296	0.0722929884700796	0.999162683775631	40	55	119	66	0.0082947972811335	0.948859055832455	
MERTK	NULL	NULL	NULL	NULL	NULL	NULL	1.41236061474549	4.01255968654087	1.22622353488855e-05	0.00202640568346931	1.03099260990828	487.219039516926	0.282811272132213	0.000266857306121844	0.0471753681478522	320	181	910	593	0.107075136910116	0.61236567855366	
PHF11	NULL	NULL	NULL	NULL	NULL	NULL	0.492044335037861	4.06488354137465	0.119727320414915	1	0.44490799531197	505.338309629153	0.186912864804131	0.0172987235076458	0.72780713811827	373	429	619	629	0.08170753953721	0.672497054568333	
SLC5A1	360.576	567.48	0.654268	1.35164	0.0538	0.999798	-0.66097996572687	10.1176712343906	0.0327440956362053	0.773021739504568	-0.550663900766624	33703.9066552843	0.239608121408389	0.0215512358774262	0.800319527518161	41312	37104	21841	33057	4.13735633848051e-05	0.989735216654265	
PRSS2	NULL	NULL	NULL	NULL	NULL	NULL	4.97064834855162	-2.93806180273377	0.0104710655463004	0.388888807170788	0.231204907024023	1.86026913848926	0.169770487739241	0.173239709478508	0.999162683775631	0	0	7	1	0.0738140905444722	0.702719151871994	
SLC5A8	NULL	NULL	NULL	NULL	NULL	NULL	-1.28906040237848	4.94024689553268	4.80017893111989e-05	0.00673225095089565	-0.227127785141872	931.166082599447	0.246787024734846	NA	NA	1661	816	124	997	0.000361274407512602	0.989441283985208	
RAVER2	NULL	NULL	NULL	NULL	NULL	NULL	0.442114406532362	6.23548707588953	0.154412696785153	1	0.407280627022425	2283.08058805828	0.169851579179664	0.0164910822767188	0.710629135188266	1852	1833	2918	2645	0.0304792927664863	0.847343790178319	
NR4A2	NULL	NULL	NULL	NULL	NULL	NULL	1.13403662083903	-0.815326813822881	0.028063838208722	0.714488005637617	0.477459295799203	15.0325794911695	0.315790588713361	0.130546812272095	0.999162683775631	6	12	25	19	0.0123352124550053	0.934864921914782	
ARR3	NULL	NULL	NULL	NULL	NULL	NULL	2.86565368093185	-1.73913323389902	0.000210062773143055	0.0235690431466508	0.520189491486544	6.84066676681558	0.261804788123408	0.0469294332794159	0.999162683775631	1	2	21	5	0.0870040261013541	0.655353360793838	
CYP2C18	NULL	NULL	NULL	NULL	NULL	NULL	-0.823313305273609	7.57488190871305	0.00807327042978281	0.332497529915454	-0.65289783647271	5786.82945416429	0.260322943326419	NA	NA	8775	5137	4347	4470	0.0240975445888302	0.874733766936752	
ASB12	NULL	NULL	NULL	NULL	NULL	NULL	3.22226962452892	-1.90574445118659	0.000201968183141057	0.0229019028095801	0.314003952733722	5.82889613861441	0.209895426600317	0.134653165342921	0.999162683775631	0	2	22	1	0.0324075038377758	0.842517184047637	
DNAH10	0.0132663	0.0508568	1.93867	0	1	1	-1.53934033146334	-1.22269617778788	0.00800469051410754	0.332497529915454	-0.484704944491033	11.0913114692229	0.298786504874863	0.104750877798677	0.999162683775631	11	21	9	3	0.0231915308398592	0.877686369624279	
FMNL1	NULL	NULL	NULL	NULL	NULL	NULL	0.732271950826065	2.11823210584609	0.0294489961262729	0.72326463066807	0.601737821426525	129.40202865359	0.24459538599394	0.0138884522793782	0.6457559551598	82	104	181	161	0.0787424482189986	0.684294624173618	
NEXN	NULL	NULL	NULL	NULL	NULL	NULL	-0.730434064391072	3.55454935964469	0.0225276096908986	0.607685746593022	-0.56090059398872	354.209743899628	0.269571984195528	0.037460638021345	0.999162683775631	308	544	343	223	0.00890388884782805	0.94746559908646	
LOC101752163	NULL	NULL	NULL	NULL	NULL	NULL	-1.79287075755718	-1.16305130503944	0.00196231538378952	0.127538534608613	-0.649490670361694	11.720824118633	0.309286280370238	0.0357318328798828	0.999162683775631	15	20	7	4	0.0969130739938136	0.631214576337904	
AQP9	NULL	NULL	NULL	NULL	NULL	NULL	-1.77357701952976	-1.87564180472812	0.0218400927593067	0.604418947190014	-0.391917298779499	6.4271774010881	0.268438054307723	0.144292388308122	0.999162683775631	11	8	5	1	0.0233481550795727	0.877072089774474	
LOC426599	NULL	NULL	NULL	NULL	NULL	NULL	-0.658661672132208	5.77217104869609	0.0345884842176272	0.785258047445556	-0.584913287943835	1655.08079432056	0.201845060668395	0.00375750547963039	0.299344032157979	1626	2260	1288	1422	0.0717798870126616	0.710459203256083	
RNF213	2.02208	1.25078	-0.693011	-1.55268	0.0301	0.913326	0.579797593416497	4.23408119538737	0.066394794007024	1	0.375084231834286	568.77934818824	0.305014966186519	NA	NA	480	384	392	1033	0.00427971227771024	0.968451592637279	
LOC101749569	NULL	NULL	NULL	NULL	NULL	NULL	5.12770036546631	0.777079669381229	8.99927261851848e-21	1.37033209772555e-17	2.59032949794181	49.2919186400502	0.312609630007723	1.16975720259644e-16	1.52707303732802e-13	3	2	107	96	0.994612794971295	0.00128286862981564	
GK5	NULL	NULL	NULL	NULL	NULL	NULL	0.745349281206793	5.84634013863489	0.0168908167297402	0.534240995615137	0.642479263965055	1742.85052529046	0.219146452161929	0.00337074533064769	0.281797630573507	1325	1147	2033	2567	0.0512225854903726	0.77810342194865	
ANG	NULL	NULL	NULL	NULL	NULL	NULL	-0.851450315796528	1.15057655374146	0.0205585268984066	0.588559520629239	-0.427322818966447	65.3639243990955	0.319645326767123	0.181266534458249	0.999162683775631	46	117	28	70	0.00154152745397572	0.986135609699091	
ACTC1	NULL	NULL	NULL	NULL	NULL	NULL	-2.34044746304093	2.11140615929557	6.44725683458111e-11	3.05428047110222e-08	-0.973466036906352	128.980859370296	0.316883980829082	NA	NA	84	338	73	18	0.0796988582670361	0.67852258796569	
LOC101750591	NULL	NULL	NULL	NULL	NULL	NULL	-5.11863276286185	-2.92352501761238	0.0104710655463004	0.388888807170788	-0.312341504260377	2.1020140649525	0.191052012384241	0.102080362516892	0.999162683775631	4	4	0	0	0.254284554209764	0.375311854143694	
LOC101750594	NULL	NULL	NULL	NULL	NULL	NULL	0.853654466745888	7.10127997099212	0.00609409082372034	0.279626456284146	0.692794031393854	4163.21058678045	0.248669637811879	0.00533625933709653	0.367835503532928	3327	2275	4986	6305	0.00303405393172268	0.981807460302526	
GATAD2B	NULL	NULL	NULL	NULL	NULL	NULL	0.597595829822603	2.97291687483396	0.0667391226154124	1	0.488790708193077	235.874515014114	0.246336104391351	0.0472287491983321	0.999162683775631	172	186	364	239	0.022212744747735	0.886687333340475	
GPA33	NULL	NULL	NULL	NULL	NULL	NULL	-0.633018079920288	7.8370228616079	0.041073236694778	0.853410584658165	-0.582772024927938	6933.66550587333	0.174497964817334	0.000838669084314863	0.111195726796153	7897	8164	5423	6047	0.00249153292205439	0.983060565987498	
CHADL	NULL	NULL	NULL	NULL	NULL	NULL	0.961074174372546	-0.396624347458556	0.0419809743803868	0.865522642012655	0.369982643529722	20.9512830825621	0.31106143018106	0.234274488562355	0.999162683775631	12	15	13	45	0.00753918083469762	0.950975602695958	
AHCYL2	NULL	NULL	NULL	NULL	NULL	NULL	-0.396152378519522	7.22352716427109	0.200512087698434	1	-0.363814345018586	4530.55833334275	0.17708336963991	0.0399292005047547	0.999162683775631	4638	5188	3864	4390	0.0241102196410727	0.874641962319261	
A4GNT	NULL	NULL	NULL	NULL	NULL	NULL	0.941176050199298	-0.267439321897606	0.0406545975811373	0.84884888465689	0.500302118136894	23.0666095899928	0.318977468880696	0.116774755788925	0.999162683775631	15	15	28	36	0.0230651504067833	0.878465902974792	
LOC422046	NULL	NULL	NULL	NULL	NULL	NULL	-0.644063378903229	7.1476207689459	0.0378965595138495	0.814383083073601	-0.584567867375179	4299.7803475033	0.187073914485539	0.00177928253084436	0.191196059420762	5186	4778	3380	3700	0.0202964495554138	0.89519003794484	
MEGF11	NULL	NULL	NULL	NULL	NULL	NULL	1.27461674994511	-0.00838361661049054	0.00333430815171419	0.188044394651437	0.653827813962732	27.8791524836833	0.319451001568197	0.0406852583921829	0.999162683775631	16	15	56	28	0.0416570252103364	0.807300749662049	
MOBKL2B	NULL	NULL	NULL	NULL	NULL	NULL	0.489445213696937	3.575133850525	0.126145596016853	1	0.431148711177442	359.184556538097	0.206531516418409	0.0368367657931986	0.999162683775631	250	322	472	416	0.0243547449824749	0.87408820193856	
AANAT	0.0569266	0	-inf	0	1	1	4.57595168315503	-3.12647907145169	0.0366789140339941	0.798127796939342	0.212515618649177	1.43024425208649	0.164063603580406	0.195208282804564	0.999162683775631	0	0	2	4	0.0829334598426757	0.667808156546766	
TNXB	0	8.25288e-05	inf	0	1	1	-0.788415077271334	1.04886341333797	0.0301977210619289	0.735898997036467	-0.483718050826317	60.8419657306092	0.311458029987307	0.120404933428073	0.999162683775631	61	87	66	29	0.00594372054605545	0.962448825784419	
LOC101752086	NULL	NULL	NULL	NULL	NULL	NULL	-2.65386607213667	-0.214095836089349	6.13097495391358e-08	1.84084681785253e-05	-1.22861514283891	24.5656562236541	0.319623603847735	0.000121072786068959	0.0245862596444684	38	43	4	10	0.518288601423797	0.164209530548967	
TXLNB	NULL	NULL	NULL	NULL	NULL	NULL	-0.968360498306688	0.0739875207759631	0.0230522595796697	0.615824648771177	-0.584273700865858	30.1612176873685	0.312913100059433	0.0618726106034492	0.999162683775631	39	37	22	21	0.0217727585407196	0.887628636484301	
LRMP	NULL	NULL	NULL	NULL	NULL	NULL	0.786450475935621	0.843382250177343	0.0371024932078934	0.802995888533879	0.555029775058338	52.224631926414	0.29115612311813	0.0566118030490124	0.999162683775631	36	37	76	64	0.0291253802908834	0.852009953431007	
CPS1	NULL	NULL	NULL	NULL	NULL	NULL	3.37358970645048	1.78873198282244	3.36237285473065e-17	4.21641555983224e-14	2.3747187295202	102.034149024669	0.285842296416277	9.74981270732248e-17	1.37886726213308e-13	18	16	232	163	0.994546467671887	0.0016304239380071	
CLDN15	NULL	NULL	NULL	NULL	NULL	NULL	-2.28661930144177	-1.06540472525401	7.66266851037086e-05	0.00981091265019954	-0.596278190577543	12.5528724670992	0.287851178900922	0.0383138868277729	0.999162683775631	7	34	6	3	0.021463517378442	0.888483599177721	
C6ORF162	NULL	NULL	NULL	NULL	NULL	NULL	-0.572191816077549	3.13733653691104	0.0773311969845282	1	-0.502251971901332	265.099981997798	0.210917586803309	0.0172530055346568	0.72780713811827	296	308	217	233	0.0565105705839761	0.763023567049618	
C6ORF165	NULL	NULL	NULL	NULL	NULL	NULL	-1.53974136887054	-1.22127644501781	0.00800469051410754	0.332497529915454	-0.528871945779312	11.1267581281749	0.305133686451908	0.0830518352396399	0.999162683775631	12	20	8	4	0.0381232738310653	0.818796095773196	
LOC428086	NULL	NULL	NULL	NULL	NULL	NULL	-2.28550090341849	-2.27233872637632	0.014423490719163	0.480265184333891	-0.326747638054194	4.50618637621873	0.231700827262077	0.158476646310159	0.999162683775631	12	2	2	1	0.0332701312682359	0.840219863736866	
LOC101751675	NULL	NULL	NULL	NULL	NULL	NULL	-1.38248730232798	3.15275277591553	2.52187651438291e-05	0.00388678633609816	-1.18215094440816	268.20760784553	0.225262787701649	1.53863661222054e-07	7.25338942944302e-05	360	379	181	134	0.74572486721326	0.0672036563609161	
LOC101750104	NULL	NULL	NULL	NULL	NULL	NULL	1.04338480275755	0.92210306740534	0.00491999988465725	0.249725137002674	0.671935364240342	55.1222903799823	0.306018291018726	0.0281108481314866	0.924272926662516	28	41	100	58	0.0161399561619784	0.91871017848644	
LOC100858280	NULL	NULL	NULL	NULL	NULL	NULL	2.87614938512178	-2.13299868914153	0.00198872617295213	0.128471710772707	0.421780211420477	4.78698927319814	0.243566006034226	0.0833292149827066	0.999162683775631	2	0	11	7	0.251041206497286	0.386764891118408	
STEAP4	NULL	NULL	NULL	NULL	NULL	NULL	-3.70096443448483	3.00369519558209	3.40207696016705e-23	6.59322514880375e-20	-0.264627378248745	240.41560744086	0.191431779341887	NA	NA	30	858	11	61	0.00917974410002751	0.946879882718273	
GRHL3	NULL	NULL	NULL	NULL	NULL	NULL	1.54999042261458	3.52978802942552	2.19561026885767e-06	0.000437439436556148	1.36150486239867	347.714984836967	0.208496941675803	6.57279327794521e-11	4.84986411826122e-08	157	181	601	497	0.895602590357247	0.02499056370984	
GCLC	NULL	NULL	NULL	NULL	NULL	NULL	0.648142120467228	5.83158174744016	0.0375257682279844	0.810510969690142	0.571618730875358	1724.90655707211	0.205252638828227	0.00535356604635161	0.367835503532928	1274	1285	2594	1872	0.0543060655242041	0.769105595950794	
C12ORF43	15.6222	13.5105	-0.209516	-0.195621	0.777	0.999798	0.423374150495579	6.06735610748991	0.172873447240601	1	0.385536953066202	2031.50462782183	0.180751728951493	0.0329276693850247	0.999162683775631	1589	1721	2734	2196	0.0246042768099454	0.873248165478261	
ULK2	NULL	NULL	NULL	NULL	NULL	NULL	1.03487798746732	6.62472308966183	0.000930828486188636	0.0754501964584385	0.964366197790939	2990.18529918205	0.160148294100843	1.72586486301452e-09	1.00998802035239e-06	1819	1920	4404	4095	0.804489014545607	0.0432627284974823	
PIM3	NULL	NULL	NULL	NULL	NULL	NULL	-0.407983216004626	5.77819999745246	0.189561914319369	1	-0.375467823652954	1662.34381643035	0.174826990364496	0.0317412801608324	0.995949423040317	1655	1968	1462	1555	0.0227916116811879	0.885059475366232	
TNC	0.669953	0.70992	0.0835978	0.0596145	0.9439	0.999798	-0.728964102755918	4.63460686056714	0.020474790849753	0.587458400181743	-0.564629075894457	751.177183441415	0.266993550577494	0.034449834417146	0.999162683775631	719	1081	779	424	0.019869562506126	0.896224068077426	
TNN	NULL	NULL	NULL	NULL	NULL	NULL	-1.47324983332589	2.74449693993911	1.02498482838401e-05	0.00176214730415245	-1.22181687904861	201.779249477441	0.24070269944878	3.85379261760375e-07	0.000172112406614087	280	285	98	127	0.700945527184285	0.0885054926044226	
